Index,Traffic_Received,Traffic_Predicted
2136,8,3
2137,1,5
2138,2,3
2139,2,2
2140,4,2
2141,2,5
2142,4,3
2143,2,4
2144,4,2
2145,19,4
2146,1,12
2147,5,2
2148,3,3
2149,9,3
2150,5,5
2151,10,4
2152,4,7
2153,22,4
2154,5,14
2155,3,6
2156,9,3
2157,7,5
2158,6,5
2159,1,4
2160,4,3
2161,3,3
2162,4,4
2163,16,4
2164,5,9
2165,2,6
2166,1,3
2167,1,2
2168,3,1
2169,8,2
2170,1,4
2171,2,2
2172,1,2
2173,1,1
2174,3,1
2175,1,2
2176,1,1
2177,7,2
2178,9,5
2179,11,7
2180,13,10
2181,1,12
2182,9,3
2183,7,6
2184,3,5
2185,12,4
2186,5,7
2187,15,5
2188,5,11
2189,19,7
2190,11,15
2191,1,9
2192,4,4
2193,1,3
2194,4,2
2195,8,2
2196,15,4
2197,8,9
2198,20,7
2199,5,17
2200,5,6
2201,4,5
2202,2,4
2203,1,2
2204,1,2
2205,5,1
2206,1,3
2207,2,1
2208,11,2
2209,12,7
2210,8,9
2211,15,8
2212,10,13
2213,6,10
2214,3,8
2215,1,5
2216,1,2
2217,5,1
2218,1,2
2219,5,1
2220,1,3
2221,6,1
2222,6,4
2223,6,4
2224,8,5
2225,10,6
2226,16,9
2227,5,14
2228,8,7
2229,2,7
2230,1,2
2231,12,2
2232,6,6
2233,15,4
2234,15,11
2235,23,12
2236,4,20
2237,2,7
2238,5,4
2239,7,4
2240,2,4
2241,10,2
2242,5,5
2243,17,4
2244,9,11
2245,4,9
2246,2,5
2247,3,3
2248,4,3
2249,1,3
2250,2,2
2251,7,2
2252,1,3
2253,1,2
2254,2,2
2255,2,2
2256,4,2
2257,2,3
2258,7,2
2259,6,5
2260,4,6
2261,7,5
2262,18,6
2263,4,14
2264,2,4
2265,26,3
2266,5,12
2267,4,4
2268,3,4
2269,4,3
2270,1,3
2271,1,2
2272,1,1
2273,1,1
2274,3,1
2275,3,1
2276,2,2
2277,2,2
2278,1,2
2279,6,2
2280,6,5
2281,16,5
2282,3,11
2283,8,5
2284,7,6
2285,3,6
2286,19,4
2287,2,12
2288,1,3
2289,8,1
2290,2,4
2291,4,2
2292,5,3
2293,1,3
2294,1,1
2295,13,1
2296,8,7
2297,10,6
2298,8,8
2299,15,8
2300,7,12
2301,4,8
2302,3,5
2303,3,3
2304,3,2
2305,13,2
2306,14,6
2307,6,10
2308,4,7
2309,5,5
2310,1,4
2311,3,2
2312,1,3
2313,1,1
2314,5,1
2315,1,3
2316,1,2
2317,12,1
2318,3,8
2319,4,4
2320,14,4
2321,4,9
2322,6,4
2323,4,5
2324,5,4
2325,8,3
2326,13,4
2327,5,9
2328,12,5
2329,8,8
2330,16,8
2331,6,13
2332,28,8
2333,4,20
2334,1,6
2335,5,2
2336,5,3
2337,4,3
2338,4,3
2339,6,3
2340,20,4
2341,10,12
2342,3,9
2343,4,6
2344,1,4
2345,3,2
2346,4,3
2347,4,3
2348,1,3
2349,15,2
2350,3,9
2351,17,4
2352,20,12
2353,5,16
2354,2,7
2355,1,3
2356,2,1
2357,5,1
2358,1,3
2359,1,1
2360,7,1
2361,7,4
2362,2,5
2363,9,3
2364,12,7
2365,14,10
2366,9,12
2367,4,9
2368,4,6
2369,11,4
2370,8,6
2371,18,7
2372,9,14
2373,4,8
2374,5,5
2375,4,5
2376,1,5
2377,3,2
2378,5,2
2379,1,3
2380,4,2
2381,1,4
2382,1,1
2383,5,2
2384,11,4
2385,12,8
2386,4,11
2387,4,5
2388,4,5
2389,1,4
2390,7,2
2391,8,3
2392,15,5
2393,12,11
2394,6,11
2395,9,7
2396,1,8
2397,5,3
2398,4,3
2399,2,3
2400,3,2
2401,5,2
2402,3,3
2403,10,3
2404,16,7
2405,17,13
2406,4,15
2407,27,6
2408,44,18
2409,30,26
2410,11,26
2411,9,12
2412,5,10
2413,15,7
2414,1,12
2415,2,4
2416,6,2
2417,7,4
2418,5,5
2419,17,5
2420,13,12
2421,9,12
2422,3,10
2423,4,6
2424,4,4
2425,9,4
2426,17,6
2427,13,13
2428,11,11
2429,1,10
2430,3,4
2431,1,4
2432,3,2
2433,5,2
2434,1,3
2435,1,2
2436,5,2
2437,5,4
2438,4,5
2439,1,4
2440,3,3
2441,10,4
2442,14,7
2443,11,12
2444,6,10
2445,2,6
2446,3,4
2447,10,3
2448,12,7
2449,2,10
2450,1,3
2451,4,2
2452,5,3
2453,5,4
2454,1,4
2455,17,2
2456,10,11
2457,3,8
2458,14,5
2459,19,10
2460,7,15
2461,1,8
2462,6,2
2463,2,3
2464,2,2
2465,3,2
2466,1,2
2467,1,1
2468,5,0
2469,3,3
2470,1,3
2471,1,1
2472,1,1
2473,5,2
2474,19,4
2475,10,12
2476,7,8
2477,7,7
2478,7,8
2479,19,7
2480,15,15
2481,6,14
2482,5,7
2483,7,5
2484,3,6
2485,9,4
2486,18,6
2487,6,14
2488,9,6
2489,8,7
2490,9,7
2491,2,8
2492,14,4
2493,7,12
2494,7,6
2495,9,5
2496,4,7
2497,1,5
2498,1,2
2499,3,2
2500,1,2
2501,1,1
2502,4,0
2503,3,3
2504,5,3
2505,1,4
2506,1,2
2507,1,2
2508,1,2
2509,4,1
2510,6,3
2511,8,4
2512,5,7
2513,12,6
2514,7,9
2515,3,8
2516,5,5
2517,14,4
2518,10,8
2519,1,8
2520,2,3
2521,4,2
2522,4,3
2523,9,4
2524,17,5
2525,1,13
2526,5,3
2527,10,5
2528,14,7
2529,13,11
2530,6,12
2531,8,8
2532,5,7
2533,6,5
2534,1,6
2535,2,2
2536,2,2
2537,3,2
2538,1,2
2539,5,2
2540,3,3
2541,9,3
2542,7,7
2543,15,7
2544,14,12
2545,7,13
2546,1,8
2547,1,3
2548,8,2
2549,9,4
2550,4,5
2551,18,3
2552,10,11
2553,6,8
2554,2,6
2555,2,4
2556,1,2
2557,2,2
2558,3,2
2559,1,2
2560,4,2
2561,1,3
2562,6,1
2563,5,4
2564,6,4
2565,10,5
2566,18,8
2567,8,15
2568,7,8
2569,9,7
2570,6,8
2571,5,6
2572,5,5
2573,10,4
2574,5,6
2575,16,5
2576,10,12
2577,3,9
2578,9,5
2579,4,7
2580,4,5
2581,3,4
2582,5,3
2583,8,4
2584,9,5
2585,1,8
2586,9,4
2587,25,6
2588,11,18
2589,4,10
2590,4,7
2591,3,4
2592,3,3
2593,1,3
2594,1,1
2595,1,1
2596,2,0
2597,1,1
2598,10,0
2599,5,6
2600,15,5
2601,15,11
2602,4,13
2603,5,6
2604,3,5
2605,7,4
2606,5,4
2607,15,4
2608,5,9
2609,1,5
2610,4,3
2611,4,3
2612,1,3
2613,1,1
2614,5,1
2615,3,3
2616,1,3
2617,8,1
2618,1,6
2619,19,2
2620,2,10
2621,4,2
2622,3,3
2623,4,3
2624,5,2
2625,2,3
2626,16,2
2627,10,8
2628,8,7
2629,6,8
2630,2,6
2631,5,3
2632,1,4
2633,3,2
2634,4,2
2635,1,2
2636,3,1
2637,1,2
2638,1,1
2639,2,1
2640,1,3
2641,3,2
2642,8,3
2643,20,6
2644,7,15
2645,3,8
2646,32,4
2647,10,17
2648,10,10
2649,2,10
2650,6,3
2651,6,4
2652,13,4
2653,8,8
2654,8,8
2655,8,8
2656,1,8
2657,7,3
2658,3,6
2659,3,4
2660,7,3
2661,3,4
2662,9,3
2663,16,6
2664,8,13
2665,6,7
2666,2,6
2667,1,3
2668,2,2
2669,5,2
2670,1,3
2671,1,1
2672,4,1
2673,2,3
2674,2,2
2675,2,2
2676,1,2
2677,6,2
2678,21,4
2679,9,14
2680,4,9
2681,10,5
2682,1,8
2683,1,3
2684,11,2
2685,16,5
2686,10,10
2687,8,8
2688,13,8
2689,7,11
2690,3,8
2691,6,6
2692,3,6
2693,3,3
2694,2,2
2695,7,2
2696,13,4
2697,14,7
2698,4,12
2699,11,7
2700,8,8
2701,6,8
2702,4,7
2703,5,5
2704,2,4
2705,4,2
2706,1,3
2707,3,1
2708,1,2
2709,1,1
2710,1,1
2711,4,1
2712,2,4
2713,6,2
2714,12,5
2715,6,9
2716,8,7
2717,1,8
2718,1,3
2719,1,1
2720,1,1
2721,1,0
2722,7,1
2723,1,4
2724,4,2
2725,19,3
2726,7,11
2727,11,7
2728,5,9
2729,5,6
2730,11,5
2731,2,7
2732,19,4
2733,5,13
2734,2,4
2735,2,2
2736,4,2
2737,5,2
2738,1,3
2739,8,1
2740,4,5
2741,3,4
2742,5,3
2743,3,4
2744,17,3
2745,13,11
2746,10,11
2747,2,8
2748,5,3
2749,10,4
2750,8,7
2751,12,7
2752,11,10
2753,10,10
2754,7,10
2755,1,8
2756,3,2
2757,1,2
2758,2,1
2759,1,1
2760,12,1
2761,4,9
2762,4,5
2763,24,4
2764,5,14
2765,4,6
2766,3,4
2767,4,3
2768,9,3
2769,4,5
2770,4,4
2771,1,3
2772,7,2
2773,10,4
2774,16,6
2775,4,13
2776,5,5
2777,3,4
2778,2,4
2779,6,3
2780,5,4
2781,3,3
2782,13,3
2783,7,7
2784,6,6
2785,5,6
2786,1,5
2787,5,2
2788,3,3
2789,7,3
2790,11,4
2791,9,8
2792,4,8
2793,2,6
2794,2,4
2795,17,2
2796,13,11
2797,8,9
2798,5,7
2799,3,6
2800,1,4
2801,3,2
2802,1,2
2803,3,0
2804,1,2
2805,2,1
2806,3,1
2807,12,2
2808,3,8
2809,18,4
2810,9,12
2811,12,8
2812,6,10
2813,3,7
2814,3,5
2815,10,3
2816,16,5
2817,10,12
2818,3,8
2819,1,5
2820,2,2
2821,3,2
2822,1,3
2823,3,1
2824,2,2
2825,1,1
2826,5,1
2827,12,4
2828,9,9
2829,9,8
2830,5,9
2831,3,6
2832,8,4
2833,2,6
2834,6,3
2835,6,4
2836,8,4
2837,16,5
2838,9,11
2839,5,8
2840,2,6
2841,2,3
2842,2,3
2843,1,2
2844,3,1
2845,1,2
2846,2,1
2847,1,1
2848,9,1
2849,1,6
2850,15,2
2851,5,10
2852,3,5
2853,4,3
2854,8,3
2855,11,5
2856,10,6
2857,17,8
2858,7,14
2859,3,7
2860,2,5
2861,4,3
2862,4,3
2863,4,3
2864,4,3
2865,16,3
2866,9,9
2867,4,8
2868,4,6
2869,3,5
2870,4,3
2871,1,3
2872,1,1
2873,2,1
2874,1,1
2875,1,1
2876,8,0
2877,11,5
2878,1,8
2879,4,3
2880,4,4
2881,15,4
2882,8,10
2883,5,7
2884,8,6
2885,12,6
2886,9,8
2887,17,9
2888,9,15
2889,4,9
2890,5,6
2891,5,5
2892,3,5
2893,2,3
2894,1,2
2895,3,0
2896,7,2
2897,7,5
2898,7,6
2899,4,7
2900,11,6
2901,4,9
2902,3,6
2903,4,4
2904,3,4
2905,26,2
2906,4,11
2907,11,4
2908,6,7
2909,8,5
2910,12,7
2911,15,10
2912,20,13
2913,4,18
2914,6,6
2915,5,6
2916,14,4
2917,11,9
2918,5,9
2919,9,6
2920,2,7
2921,5,3
2922,1,4
2923,1,2
2924,7,2
2925,6,5
2926,29,5
2927,1,17
2928,3,3
2929,8,4
2930,2,6
2931,4,4
2932,7,3
2933,11,4
2934,7,6
2935,4,7
2936,16,4
2937,6,11
2938,1,5
2939,6,2
2940,4,4
2941,2,3
2942,10,2
2943,3,6
2944,3,3
2945,9,3
2946,4,7
2947,12,4
2948,2,7
2949,3,4
2950,13,4
2951,7,9
2952,9,7
2953,6,7
2954,6,7
2955,1,5
2956,7,2
2957,12,4
2958,8,7
2959,7,7
2960,1,7
2961,4,2
2962,3,3
2963,1,3
2964,4,2
2965,1,3
2966,5,2
2967,4,5
2968,5,4
2969,11,5
2970,7,9
2971,4,8
2972,7,5
2973,4,6
2974,3,5
2975,7,3
2976,11,5
2977,11,7
2978,14,8
2979,3,12
2980,13,6
2981,1,10
2982,1,3
2983,1,2
2984,2,2
2985,1,2
2986,1,1
2987,1,1
2988,3,0
2989,2,1
2990,9,1
2991,5,5
2992,4,5
2993,14,4
2994,4,10
2995,7,5
2996,1,6
2997,2,2
2998,7,2
2999,8,3
3000,6,5
3001,6,4
3002,11,6
3003,18,8
3004,11,15
3005,22,10
3006,5,19
3007,9,7
3008,2,8
3009,1,4
3010,19,2
3011,11,10
3012,3,7
3013,2,4
3014,1,3
3015,5,2
3016,3,3
3017,4,3
3018,2,3
3019,1,2
3020,1,1
3021,5,1
3022,2,3
3023,1,2
3024,1,1
3025,6,2
3026,20,5
3027,9,13
3028,8,9
3029,2,8
3030,8,5
3031,20,7
3032,10,15
3033,5,10
3034,7,6
3035,5,6
3036,4,5
3037,3,4
3038,1,4
3039,1,2
3040,1,2
3041,1,1
3042,1,2
3043,5,1
3044,4,3
3045,6,3
3046,4,5
3047,6,5
3048,12,6
3049,11,9
3050,5,10
3051,5,6
3052,2,6
3053,9,3
3054,5,6
3055,4,4
3056,5,4
3057,6,4
3058,6,5
3059,16,6
3060,4,11
3061,3,7
3062,6,4
3063,3,5
3064,1,4
3065,1,2
3066,1,2
3067,8,1
3068,17,4
3069,11,12
3070,3,10
3071,3,5
3072,4,4
3073,11,4
3074,11,7
3075,1,8
3076,18,2
3077,1,11
3078,1,2
3079,1,1
3080,2,1
3081,2,1
3082,1,1
3083,2,1
3084,2,1
3085,1,1
3086,1,0
3087,1,0
3088,12,0
3089,3,5
3090,12,2
3091,9,6
3092,8,7
3093,2,7
3094,9,4
3095,3,6
3096,7,3
3097,14,5
3098,7,9
3099,25,6
3100,3,17
3101,2,5
3102,10,3
3103,5,6
3104,3,5
3105,9,3
3106,3,5
3107,2,3
3108,25,2
3109,1,12
3110,10,2
3111,4,5
3112,3,4
3113,3,2
3114,1,2
3115,1,1
3116,7,1
3117,5,4
3118,1,4
3119,11,2
3120,14,6
3121,16,10
3122,8,14
3123,3,9
3124,3,4
3125,2,4
3126,23,3
3127,15,12
3128,11,12
3129,4,10
3130,1,6
3131,1,3
3132,3,2
3133,29,3
3134,7,13
3135,8,6
3136,2,7
3137,4,4
3138,10,5
3139,20,7
3140,10,16
3141,4,8
3142,7,5
3143,1,6
3144,3,3
3145,1,3
3146,1,1
3147,1,0
3148,6,0
3149,3,4
3150,6,3
3151,7,5
3152,5,6
3153,3,6
3154,16,4
3155,4,11
3156,5,5
3157,10,4
3158,2,6
3159,5,3
3160,14,3
3161,17,8
3162,12,14
3163,12,11
3164,7,11
3165,9,8
3166,1,8
3167,2,4
3168,2,2
3169,2,2
3170,1,2
3171,1,2
3172,2,1
3173,1,2
3174,1,1
3175,1,1
3176,1,0
3177,6,1
3178,3,4
3179,1,3
3180,1,1
3181,2,1
3182,2,2
3183,7,2
3184,2,5
3185,12,2
3186,16,9
3187,4,13
3188,6,6
3189,5,6
3190,6,5
3191,4,4
3192,5,4
3193,5,5
3194,5,4
3195,17,4
3196,3,11
3197,7,4
3198,10,5
3199,5,7
3200,6,5
3201,2,5
3202,1,3
3203,1,2
3204,1,1
3205,1,1
3206,1,1
3207,2,0
3208,1,1
3209,1,1
3210,2,0
3211,1,3
3212,11,2
3213,12,8
3214,4,10
3215,6,5
3216,5,5
3217,3,5
3218,13,3
3219,8,8
3220,9,7
3221,6,6
3222,7,6
3223,4,6
3224,6,5
3225,2,5
3226,17,3
3227,7,12
3228,6,5
3229,3,5
3230,24,3
3231,5,13
3232,7,6
3233,2,5
3234,6,3
3235,2,5
3236,4,2
3237,1,3
3238,4,1
3239,3,2
3240,2,3
3241,11,3
3242,12,7
3243,11,10
3244,4,10
3245,5,7
3246,6,6
3247,1,5
3248,1,2
3249,6,2
3250,5,3
3251,16,3
3252,7,9
3253,1,7
3254,18,2
3255,8,10
3256,3,7
3257,6,3
3258,9,4
3259,5,5
3260,3,6
3261,9,4
3262,2,6
3263,7,2
3264,9,4
3265,10,7
3266,2,7
3267,7,3
3268,5,6
3269,15,5
3270,10,10
3271,25,10
3272,3,20
3273,21,5
3274,7,15
3275,6,8
3276,5,5
3277,1,5
3278,7,2
3279,4,3
3280,14,3
3281,11,7
3282,5,8
3283,3,6
3284,4,5
3285,15,4
3286,5,11
3287,2,5
3288,6,4
3289,6,4
3290,5,4
3291,4,5
3292,3,4
3293,4,3
3294,2,3
3295,1,2
3296,4,2
3297,2,3
3298,1,2
3299,6,2
3300,1,4
3301,4,2
3302,5,4
3303,16,5
3304,9,11
3305,6,9
3306,4,7
3307,15,4
3308,21,10
3309,12,17
3310,17,12
3311,10,15
3312,9,10
3313,2,9
3314,4,4
3315,3,4
3316,1,3
3317,3,2
3318,4,3
3319,3,4
3320,1,3
3321,4,2
3322,8,5
3323,18,8
3324,7,15
3325,6,8
3326,4,6
3327,8,4
3328,6,6
3329,10,5
3330,1,8
3331,6,2
3332,1,4
3333,3,2
3334,4,3
3335,1,3
3336,1,1
3337,1,2
3338,1,2
3339,3,1
3340,1,2
3341,1,1
3342,5,1
3343,6,4
3344,14,5
3345,16,11
3346,8,14
3347,1,9
3348,6,3
3349,9,5
3350,7,5
3351,13,6
3352,17,9
3353,9,15
3354,10,9
3355,1,10
3356,4,4
3357,7,3
3358,4,4
3359,2,4
3360,2,2
3361,13,2
3362,11,8
3363,15,10
3364,5,14
3365,3,6
3366,1,4
3367,6,3
3368,9,4
3369,21,7
3370,29,16
3371,5,24
3372,17,7
3373,16,15
3374,8,15
3375,1,9
3376,3,2
3377,6,2
3378,1,3
3379,2,2
3380,6,2
3381,1,4
3382,1,2
3383,9,2
3384,16,6
3385,5,12
3386,4,5
3387,9,5
3388,3,6
3389,15,5
3390,10,11
3391,4,9
3392,4,5
3393,3,3
3394,1,3
3395,10,2
3396,1,6
3397,1,2
3398,1,2
3399,1,2
3400,2,1
3401,6,1
3402,1,3
3403,1,1
3404,5,1
3405,12,3
3406,14,7
3407,8,11
3408,8,9
3409,5,8
3410,2,6
3411,1,4
3412,4,2
3413,4,2
3414,4,2
3415,4,3
3416,6,3
3417,12,5
3418,9,8
3419,9,9
3420,3,8
3421,5,4
3422,11,4
3423,18,8
3424,15,15
3425,6,14
3426,6,7
3427,8,7
3428,13,7
3429,7,11
3430,5,8
3431,7,5
3432,6,5
3433,1,5
3434,5,2
3435,1,4
3436,1,2
3437,3,1
3438,1,2
3439,2,1
3440,1,2
3441,1,1
3442,1,1
3443,3,1
3444,1,3
3445,5,1
3446,6,4
3447,3,5
3448,2,4
3449,8,2
3450,23,6
3451,5,16
3452,5,6
3453,4,5
3454,1,4
3455,14,3
3456,5,9
3457,6,4
3458,8,4
3459,4,5
3460,2,4
3461,5,3
3462,2,3
3463,1,2
3464,1,2
3465,1,1
3466,7,1
3467,3,5
3468,7,3
3469,13,5
3470,9,10
3471,10,8
3472,2,9
3473,1,5
3474,9,2
3475,16,5
3476,10,11
3477,5,8
3478,2,5
3479,1,3
3480,2,2
3481,1,3
3482,2,1
3483,1,2
3484,4,1
3485,1,3
3486,5,1
3487,14,5
3488,11,11
3489,19,10
3490,2,16
3491,2,5
3492,6,3
3493,4,4
3494,4,3
3495,6,3
3496,1,3
3497,6,2
3498,34,5
3499,5,18
3500,5,6
3501,4,5
3502,4,5
3503,6,4
3504,8,5
3505,18,5
3506,9,13
3507,2,8
3508,11,4
3509,4,8
3510,8,5
3511,1,6
3512,3,2
3513,4,2
3514,5,3
3515,26,5
3516,2,17
3517,9,4
3518,6,6
3519,11,6
3520,6,9
3521,2,6
3522,1,2
3523,3,2
3524,2,2
3525,5,2
3526,1,3
3527,9,1
3528,17,5
3529,5,13
3530,9,6
3531,2,7
3532,11,3
3533,12,7
3534,10,10
3535,5,9
3536,4,5
3537,3,4
3538,4,4
3539,7,4
3540,2,6
3541,1,2
3542,1,1
3543,9,1
3544,1,6
3545,5,2
3546,10,4
3547,7,7
3548,2,7
3549,2,4
3550,8,3
3551,6,5
3552,16,4
3553,6,11
3554,6,6
3555,9,5
3556,7,7
3557,4,6
3558,6,4
3559,1,4
3560,8,2
3561,9,5
3562,1,6
3563,20,3
3564,7,12
3565,15,6
3566,22,11
3567,7,19
3568,3,8
3569,1,5
3570,9,2
3571,19,4
3572,10,13
3573,6,8
3574,2,7
3575,17,4
3576,15,12
3577,7,13
3578,1,8
3579,7,2
3580,1,3
3581,5,2
3582,2,3
3583,6,2
3584,6,4
3585,3,4
3586,5,4
3587,10,4
3588,17,7
3589,4,14
3590,3,5
3591,1,4
3592,1,1
3593,6,1
3594,9,3
3595,9,6
3596,9,8
3597,6,8
3598,11,7
3599,3,9
3600,4,5
3601,16,4
3602,7,10
3603,4,6
3604,9,4
3605,8,6
3606,9,7
3607,9,7
3608,6,9
3609,1,7
3610,3,2
3611,1,2
3612,1,1
3613,2,1
3614,1,1
3615,1,0
3616,3,0
3617,2,3
3618,7,2
3619,12,5
3620,6,10
3621,2,7
3622,3,3
3623,3,3
3624,15,3
3625,15,9
3626,11,12
3627,8,10
3628,4,8
3629,1,6
3630,2,2
3631,9,2
3632,4,4
3633,1,3
3634,6,2
3635,2,4
3636,4,3
3637,11,4
3638,16,7
3639,9,13
3640,1,9
3641,3,3
3642,1,2
3643,3,1
3644,1,2
3645,1,1
3646,1,1
3647,1,0
3648,1,0
3649,13,1
3650,3,8
3651,8,3
3652,16,5
3653,17,12
3654,12,15
3655,9,12
3656,11,9
3657,7,10
3658,20,7
3659,7,15
3660,4,8
3661,1,5
3662,1,2
3663,3,1
3664,4,2
3665,12,2
3666,2,6
3667,12,4
3668,16,10
3669,5,14
3670,4,7
3671,12,5
3672,7,8
3673,8,6
3674,9,6
3675,10,8
3676,10,8
3677,13,9
3678,5,12
3679,7,8
3680,7,7
3681,5,7
3682,3,5
3683,10,3
3684,14,6
3685,12,11
3686,4,11
3687,5,6
3688,2,6
3689,1,3
3690,3,2
3691,1,2
3692,1,2
3693,2,1
3694,3,2
3695,5,3
3696,7,5
3697,8,6
3698,9,8
3699,12,9
3700,5,11
3701,9,7
3702,8,8
3703,5,8
3704,12,6
3705,10,9
3706,8,9
3707,3,8
3708,4,5
3709,6,4
3710,9,4
3711,6,6
3712,7,6
3713,10,5
3714,14,7
3715,6,11
3716,18,8
3717,8,16
3718,8,8
3719,17,8
3720,7,14
3721,4,8
3722,5,6
3723,9,4
3724,4,6
3725,2,4
3726,2,3
3727,3,2
3728,1,2
3729,3,2
3730,2,2
3731,9,2
3732,7,7
3733,4,7
3734,8,6
3735,6,7
3736,10,7
3737,2,9
3738,4,3
3739,5,3
3740,6,4
3741,5,4
3742,17,4
3743,7,11
3744,3,7
3745,1,5
3746,6,2
3747,1,4
3748,14,2
3749,1,9
3750,1,2
3751,10,1
3752,2,6
3753,2,2
3754,5,2
3755,16,3
3756,6,10
3757,6,6
3758,4,5
3759,4,4
3760,3,3
3761,10,3
3762,14,6
3763,5,10
3764,19,5
3765,2,14
3766,9,4
3767,5,7
3768,5,4
3769,4,4
3770,2,3
3771,15,2
3772,12,9
3773,1,9
3774,6,2
3775,1,4
3776,5,2
3777,1,3
3778,3,2
3779,5,2
3780,4,3
3781,1,4
3782,1,1
3783,1,1
3784,8,1
3785,7,5
3786,1,5
3787,6,3
3788,15,5
3789,5,11
3790,2,6
3791,6,3
3792,4,4
3793,5,3
3794,11,4
3795,4,7
3796,5,4
3797,5,4
3798,13,4
3799,14,9
3800,2,12
3801,2,4
3802,4,2
3803,9,3
3804,10,6
3805,10,7
3806,9,8
3807,4,8
3808,4,6
3809,15,6
3810,13,12
3811,22,11
3812,17,19
3813,5,16
3814,3,7
3815,2,4
3816,2,3
3817,4,2
3818,4,3
3819,5,3
3820,13,3
3821,7,7
3822,10,7
3823,8,9
3824,5,9
3825,8,7
3826,17,7
3827,4,14
3828,5,5
3829,9,4
3830,3,6
3831,7,4
3832,13,6
3833,3,10
3834,6,4
3835,6,6
3836,15,5
3837,8,11
3838,13,8
3839,6,12
3840,15,7
3841,15,12
3842,10,14
3843,7,11
3844,6,8
3845,11,7
3846,12,9
3847,10,10
3848,5,10
3849,5,7
3850,3,5
3851,4,3
3852,1,4
3853,4,2
3854,1,3
3855,1,2
3856,5,1
3857,2,4
3858,2,3
3859,3,2
3860,1,3
3861,9,2
3862,3,7
3863,5,4
3864,5,4
3865,11,5
3866,5,8
3867,5,6
3868,4,6
3869,3,4
3870,17,3
3871,7,10
3872,18,6
3873,10,13
3874,2,9
3875,7,4
3876,1,6
3877,3,3
3878,13,2
3879,12,6
3880,3,7
3881,9,4
3882,4,7
3883,3,5
3884,1,3
3885,2,2
3886,9,2
3887,10,5
3888,5,8
3889,14,5
3890,17,11
3891,8,16
3892,14,9
3893,11,12
3894,5,11
3895,2,6
3896,3,3
3897,4,2
3898,3,3
3899,3,3
3900,6,2
3901,1,4
3902,1,2
3903,6,2
3904,4,4
3905,7,4
3906,8,6
3907,1,7
3908,15,2
3909,4,11
3910,3,4
3911,6,3
3912,7,3
3913,10,5
3914,6,6
3915,3,7
3916,6,3
3917,1,4
3918,3,2
3919,3,3
3920,3,2
3921,5,2
3922,1,4
3923,1,2
3924,7,1
3925,5,5
3926,6,5
3927,3,6
3928,8,4
3929,11,6
3930,4,9
3931,7,6
3932,1,6
3933,1,2
3934,13,2
3935,15,7
3936,8,11
3937,3,7
3938,1,4
3939,1,2
3940,1,2
3941,5,2
3942,8,3
3943,6,5
3944,4,6
3945,21,5
3946,12,14
3947,18,12
3948,11,16
3949,20,11
3950,16,17
3951,11,15
3952,2,11
3953,2,5
3954,2,3
3955,1,2
3956,1,2
3957,4,1
3958,1,3
3959,2,2
3960,1,2
3961,3,1
3962,3,3
3963,1,3
3964,3,1
3965,1,3
3966,6,3
3967,4,6
3968,1,4
3969,2,2
3970,2,2
3971,7,1
3972,7,5
3973,1,5
3974,8,2
3975,10,6
3976,17,8
3977,7,14
3978,10,8
3979,1,9
3980,11,3
3981,5,7
3982,6,6
3983,10,4
3984,9,6
3985,3,7
3986,18,4
3987,13,14
3988,7,11
3989,6,6
3990,6,6
3991,1,6
3992,1,2
3993,6,2
3994,1,3
3995,1,2
3996,5,1
3997,2,4
3998,2,2
3999,6,2
4000,5,5
4001,7,5
4002,12,6
4003,4,9
4004,6,6
4005,3,6
4006,7,4
4007,5,6
4008,10,4
4009,8,7
4010,14,7
4011,4,11
4012,13,6
4013,4,10
4014,4,6
4015,5,4
4016,2,4
4017,2,2
4018,1,2
4019,5,2
4020,6,3
4021,4,5
4022,1,5
4023,5,2
4024,5,4
4025,4,4
4026,1,4
4027,6,2
4028,10,4
4029,3,7
4030,20,5
4031,5,14
4032,6,5
4033,3,5
4034,11,4
4035,5,8
4036,4,4
4037,1,3
4038,8,2
4039,3,5
4040,2,3
4041,8,2
4042,8,4
4043,27,5
4044,5,17
4045,3,7
4046,5,3
4047,5,4
4048,5,4
4049,15,4
4050,10,9
4051,4,8
4052,7,5
4053,1,6
4054,1,3
4055,5,2
4056,1,3
4057,1,2
4058,1,2
4059,6,1
4060,4,4
4061,6,3
4062,2,6
4063,2,3
4064,8,3
4065,15,6
4066,6,11
4067,5,7
4068,6,5
4069,8,5
4070,7,6
4071,9,7
4072,10,8
4073,5,8
4074,3,6
4075,1,4
4076,1,2
4077,4,2
4078,9,3
4079,1,5
4080,1,2
4081,1,2
4082,9,2
4083,1,7
4084,1,2
4085,3,2
4086,6,3
4087,7,5
4088,18,6
4089,7,13
4090,5,6
4091,1,5
4092,6,2
4093,14,4
4094,8,8
4095,4,7
4096,3,5
4097,1,4
4098,2,2
4099,3,2
4100,8,2
4101,14,4
4102,6,11
4103,13,6
4104,5,11
4105,10,7
4106,3,8
4107,15,5
4108,5,11
4109,5,5
4110,7,4
4111,1,5
4112,3,2
4113,6,2
4114,6,4
4115,1,4
4116,1,2
4117,1,1
4118,3,2
4119,2,2
4120,8,2
4121,2,6
4122,14,3
4123,2,10
4124,1,3
4125,5,2
4126,5,2
4127,6,3
4128,5,4
4129,14,3
4130,2,8
4131,12,3
4132,11,8
